Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
duplicates_10000.csv,InsertionSort,24,24.889100,15.69,0.00
duplicates_10000.csv,InsertionSort,25,23.593400,33.11,0.00
duplicates_10000.csv,InsertionSort,26,22.069800,17.70,0.00
duplicates_10000.csv,InsertionSort,27,19.979000,39.10,0.00
duplicates_10000.csv,InsertionSort,28,21.688800,18.01,0.00
duplicates_10000.csv,InsertionSort,29,16.813900,23.23,0.00
duplicates_10000.csv,InsertionSort,30,17.284100,22.60,0.00
duplicates_50000.csv,InsertionSort,1,622.760400,23.84,0.00
duplicates_50000.csv,InsertionSort,2,475.424500,24.65,0.00
duplicates_50000.csv,InsertionSort,3,507.058200,22.34,0.00
duplicates_50000.csv,InsertionSort,4,677.272900,21.34,0.00
duplicates_50000.csv,InsertionSort,5,469.308100,23.31,0.00
duplicates_50000.csv,InsertionSort,6,542.547700,22.32,0.00
duplicates_50000.csv,InsertionSort,7,442.932100,24.69,0.00
duplicates_50000.csv,InsertionSort,8,446.599300,25.37,0.00
duplicates_50000.csv,InsertionSort,9,440.733400,23.93,0.00
duplicates_50000.csv,InsertionSort,10,439.789600,24.87,0.00
duplicates_50000.csv,InsertionSort,11,438.363600,24.06,0.00
duplicates_50000.csv,InsertionSort,12,488.667800,22.38,0.00
duplicates_50000.csv,InsertionSort,13,443.497700,24.66,0.00
duplicates_50000.csv,InsertionSort,14,555.818500,23.19,0.00
duplicates_50000.csv,InsertionSort,15,437.704700,24.99,0.00
duplicates_50000.csv,InsertionSort,16,499.093000,21.91,0.00
duplicates_50000.csv,InsertionSort,17,506.679200,23.13,0.00
duplicates_50000.csv,InsertionSort,18,440.488800,23.94,0.00
duplicates_50000.csv,InsertionSort,19,435.715400,25.10,0.00
duplicates_50000.csv,InsertionSort,20,435.529300,21.53,0.00
duplicates_50000.csv,InsertionSort,21,434.752100,24.26,0.00
duplicates_50000.csv,InsertionSort,22,491.859700,22.24,0.00
duplicates_50000.csv,InsertionSort,23,437.935200,24.08,0.00
duplicates_50000.csv,InsertionSort,24,455.320400,23.16,0.00
duplicates_50000.csv,InsertionSort,25,541.953800,23.79,0.00
duplicates_50000.csv,InsertionSort,26,436.919500,24.14,0.00
duplicates_50000.csv,InsertionSort,27,554.467300,20.43,0.00
duplicates_50000.csv,InsertionSort,28,446.746100,25.36,0.00
duplicates_50000.csv,InsertionSort,29,436.354700,25.07,0.00
duplicates_50000.csv,InsertionSort,30,436.038900,25.08,0.00
