dataset,run,arraylength,time,cputime,memory
duplicates_5000,17,5000,0.93,0.00,0.00
duplicates_5000,18,5000,0.42,0.00,0.00
duplicates_5000,19,5000,0.42,0.00,0.00
duplicates_5000,20,5000,0.38,0.00,0.00
duplicates_5000,21,5000,0.49,0.00,0.00
duplicates_5000,22,5000,0.41,0.00,0.00
duplicates_5000,23,5000,0.41,0.00,0.00
duplicates_5000,24,5000,0.42,0.00,0.00
duplicates_5000,25,5000,0.39,0.00,0.00
duplicates_5000,26,5000,0.33,0.00,0.00
duplicates_5000,27,5000,0.40,0.00,0.00
duplicates_5000,28,5000,0.42,0.00,0.00
duplicates_5000,29,5000,0.44,0.00,0.00
duplicates_5000,30,5000,0.49,0.00,0.00
duplicates_10000,1,10000,0.80,0.00,0.00
duplicates_10000,2,10000,0.87,0.00,0.00
duplicates_10000,3,10000,0.86,0.00,0.00
duplicates_10000,4,10000,0.68,0.00,0.00
duplicates_10000,5,10000,1.04,0.00,0.00
duplicates_10000,6,10000,1.02,0.00,0.00
duplicates_10000,7,10000,0.79,0.00,0.00
duplicates_10000,8,10000,1.33,0.00,0.00
duplicates_10000,9,10000,0.83,0.00,0.00
duplicates_10000,10,10000,0.91,0.00,0.00
duplicates_10000,11,10000,0.94,0.00,0.00
duplicates_10000,12,10000,0.76,0.00,0.00
duplicates_10000,13,10000,0.80,0.00,0.00
duplicates_10000,14,10000,0.77,0.00,0.00
duplicates_10000,15,10000,0.92,0.00,0.00
duplicates_10000,16,10000,0.92,0.00,0.00
duplicates_10000,17,10000,0.85,0.00,0.00
duplicates_10000,18,10000,0.69,0.00,0.00
duplicates_10000,19,10000,0.92,0.00,0.00
duplicates_10000,20,10000,0.84,0.00,0.00
duplicates_10000,21,10000,0.89,0.00,0.00
duplicates_10000,22,10000,1.19,0.00,0.00
duplicates_10000,23,10000,0.91,0.00,0.00
duplicates_10000,24,10000,0.84,0.00,0.00
duplicates_10000,25,10000,0.80,0.00,0.00
duplicates_10000,26,10000,0.91,0.00,0.00
duplicates_10000,27,10000,0.85,0.00,0.00
duplicates_10000,28,10000,0.95,0.00,0.00
duplicates_10000,29,10000,1.13,0.00,0.00
duplicates_10000,30,10000,0.81,0.00,0.00
duplicates_50000,1,50000,3.68,0.00,0.00
duplicates_50000,2,50000,3.78,0.00,0.00
duplicates_50000,3,50000,5.03,0.00,0.00
duplicates_50000,4,50000,3.76,15.63,0.00
duplicates_50000,5,50000,3.71,0.00,0.00
duplicates_50000,6,50000,4.26,15.63,0.00
duplicates_50000,7,50000,3.98,0.00,0.00
duplicates_50000,8,50000,3.79,15.63,0.00
duplicates_50000,9,50000,5.06,0.00,0.00
duplicates_50000,10,50000,4.46,0.00,0.00
duplicates_50000,11,50000,3.76,15.63,0.00
duplicates_50000,12,50000,4.70,0.00,0.00
duplicates_50000,13,50000,4.45,0.00,0.00
duplicates_50000,14,50000,4.03,0.00,0.00
duplicates_50000,15,50000,4.00,0.00,0.00
duplicates_50000,16,50000,4.00,0.00,0.00
duplicates_50000,17,50000,4.39,0.00,0.00
duplicates_50000,18,50000,3.98,15.63,0.00
duplicates_50000,19,50000,4.41,0.00,0.00
duplicates_50000,20,50000,4.40,0.00,0.00
duplicates_50000,21,50000,4.64,0.00,0.00
duplicates_50000,22,50000,3.99,0.00,0.00
duplicates_50000,23,50000,4.27,15.63,0.00
duplicates_50000,24,50000,4.85,0.00,0.00
duplicates_50000,25,50000,4.52,0.00,0.00
duplicates_50000,26,50000,3.80,0.00,0.00
duplicates_50000,27,50000,3.80,15.63,0.00
duplicates_50000,28,50000,4.70,0.00,0.00
duplicates_50000,29,50000,4.44,0.00,0.00
duplicates_50000,30,50000,4.70,0.00,0.00
