Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,QuickSort,1,6.867200,56.88,0.00
randomArrays.txt,QuickSort,2,7.734300,0.00,0.00
randomArrays.txt,QuickSort,3,7.581700,51.52,0.00
randomArrays.txt,QuickSort,1,1.477900,0.00,0.00
randomArrays.txt,QuickSort,2,1.610800,0.00,0.00
randomArrays.txt,QuickSort,3,1.037700,0.00,0.00
randomArrays.txt,QuickSort,1,2.531000,0.00,0.00
randomArrays.txt,QuickSort,2,1.970400,0.00,0.00
randomArrays.txt,QuickSort,3,2.529700,154.42,0.00
randomArrays.txt,QuickSort,1,0.945000,0.00,0.00
randomArrays.txt,QuickSort,2,0.911500,0.00,0.00
randomArrays.txt,QuickSort,3,0.916200,0.00,0.00
randomArrays.txt,QuickSort,1,2.815700,0.00,0.00
randomArrays.txt,QuickSort,2,2.822100,0.00,0.00
randomArrays.txt,QuickSort,3,2.843800,137.36,0.00
randomArrays.txt,QuickSort,1,3.576600,0.00,0.00
randomArrays.txt,QuickSort,2,3.943200,0.00,0.00
randomArrays.txt,QuickSort,3,7.250700,53.87,0.00
randomArrays.txt,QuickSort,1,6.162500,0.00,0.00
randomArrays.txt,QuickSort,2,6.195800,63.05,0.00
randomArrays.txt,QuickSort,3,6.185100,0.00,0.00
randomArrays.txt,QuickSort,1,7.087000,0.00,0.00
randomArrays.txt,QuickSort,2,5.692700,0.00,0.00
randomArrays.txt,QuickSort,3,6.349600,61.52,0.00
randomArrays.txt,QuickSort,1,5.550800,0.00,0.00
randomArrays.txt,QuickSort,2,5.735100,68.11,0.00
randomArrays.txt,QuickSort,3,5.720200,0.00,0.00
randomArrays.txt,QuickSort,1,0.719100,0.00,0.00
randomArrays.txt,QuickSort,2,0.706800,0.00,0.00
randomArrays.txt,QuickSort,3,0.945200,0.00,0.00
randomArrays.txt,QuickSort,1,8.636000,0.00,0.00
randomArrays.txt,QuickSort,2,6.112100,63.91,0.00
randomArrays.txt,QuickSort,3,4.912700,0.00,0.00
randomArrays.txt,QuickSort,1,5.310100,73.56,0.00
randomArrays.txt,QuickSort,2,2.917700,0.00,0.00
randomArrays.txt,QuickSort,3,2.538500,0.00,0.00
randomArrays.txt,QuickSort,1,1.410500,0.00,0.00
randomArrays.txt,QuickSort,2,1.454300,0.00,0.00
randomArrays.txt,QuickSort,3,1.471000,0.00,0.00
randomArrays.txt,QuickSort,1,2.513500,0.00,0.00
randomArrays.txt,QuickSort,2,2.511100,0.00,0.00
randomArrays.txt,QuickSort,3,2.509800,0.00,0.00
randomArrays.txt,QuickSort,1,3.855800,101.31,0.00
randomArrays.txt,QuickSort,2,3.777200,0.00,0.00
randomArrays.txt,QuickSort,3,3.847300,0.00,0.00
randomArrays.txt,QuickSort,1,7.286700,53.61,0.00
randomArrays.txt,QuickSort,2,7.286400,0.00,0.00
randomArrays.txt,QuickSort,3,9.026000,43.28,0.00
randomArrays.txt,QuickSort,1,7.435100,0.00,0.00
randomArrays.txt,QuickSort,2,7.133500,54.76,0.00
randomArrays.txt,QuickSort,3,5.088800,0.00,0.00
randomArrays.txt,QuickSort,1,2.948200,0.00,0.00
randomArrays.txt,QuickSort,2,2.783600,0.00,0.00
randomArrays.txt,QuickSort,3,2.800300,139.49,0.00
randomArrays.txt,QuickSort,1,1.863100,0.00,0.00
randomArrays.txt,QuickSort,2,2.966100,0.00,0.00
