Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
big_datasets_unique_1_100000.txt,InsertionSort,1,1556576.553900,14.45,0.00
big_datasets_unique_2_100000.txt,InsertionSort,1,887018.379200,24.95,0.00
